,Player,Team,PS,GP,Min,FGM,FGA,3M,3A,FTM,FTA,OR,TR,AS,ST,TO,BK,PF,DQ,PTS,TC,EJ,FF,MVP,OffRank,DeffRank,TND,FG%,Win%,Playoffs,Conference,Team TND
331,"podkolzin,pavel",dal,C,1,18,0,2,0,0,3,6,0,7,0,0,2,1,0,0,3,0,0,0,False,-3.0,8.0,5.0,0.0,0.7317073170731707,True,West,9.023281683203209
332,"pollard,scot",ind,C,46,779,71,156,1,1,31,40,73,219,24,37,27,20,115,1,174,2,0,0,False,3.2989130434782608,3.364130434782609,6.673913043478261,0.4551282051282051,0.5,True,East,9.470235062936489
333,"posey,james",mia,SG,67,1912,159,395,117,290,48,62,33,319,89,54,58,20,196,2,483,1,0,0,False,4.638059701492537,4.111940298507463,9.623134328358208,0.40253164556962023,0.6341463414634146,True,East,8.574900560780707
334,"potapenko,vitaly",sac,C,33,348,37,71,0,0,10,17,27,64,9,2,16,2,50,0,84,0,0,0,False,1.9621212121212122,0.5,2.462121212121212,0.5211267605633803,0.5365853658536586,True,West,9.380256697153076
335,"powell,josh",dal,SF,37,431,37,81,0,0,36,45,28,81,9,7,22,4,52,0,110,0,0,0,False,1.9797297297297298,1.0743243243243243,3.054054054054054,0.4567901234567901,0.7317073170731707,True,West,9.023281683203209
336,"price,ronnie",sac,PG,29,150,21,58,6,27,12,12,5,15,11,6,10,0,10,0,60,0,0,0,False,1.0086206896551724,0.43103448275862066,1.543103448275862,0.3620689655172414,0.5365853658536586,True,West,9.380256697153076
337,"prince,tayshaun",det,SF,82,2897,455,999,64,183,182,238,104,346,186,62,91,39,96,1,1156,1,0,0,False,9.826219512195122,3.7865853658536586,14.003048780487806,0.45545545545545546,0.7804878048780488,True,East,8.905536070605715
338,"profit,laron",lal,SG,25,276,40,84,3,18,21,24,8,43,15,11,24,5,25,0,104,0,0,0,False,2.21,1.65,3.92,0.47619047619047616,0.5487804878048781,True,West,7.5001971247203985
339,"przybilla,joel",por,C,56,1395,131,239,0,0,82,154,146,391,43,20,76,130,149,1,344,3,0,0,False,5.388392857142857,5.8125,11.200892857142858,0.5481171548117155,0.25609756097560976,False,West,8.115786709645196
340,"radmanovic,vladi",lac,PF,77,1974,262,643,138,354,93,114,64,357,136,61,93,29,210,3,755,2,0,0,False,6.224025974025974,3.8084415584415585,10.928571428571429,0.40746500777604977,0.573170731707317,True,West,8.640766715494287
341,"randolph,shavlik",phi,PF,57,489,44,97,0,0,43,71,55,133,19,19,21,12,83,0,131,0,0,0,False,2.043859649122807,1.2675438596491229,3.31140350877193,0.4536082474226804,0.4634146341463415,False,East,8.08325454128267
342,"randolph,zach",por,PF,74,2545,536,1229,16,55,245,343,193,592,144,57,165,14,185,1,1333,6,0,0,False,10.158783783783784,5.293918918918919,15.56081081081081,0.43612693246541906,0.25609756097560976,False,West,8.115786709645196
343,"ratliff,theo",por,C,55,1305,108,189,0,0,54,83,89,279,28,18,47,88,143,1,270,0,0,0,False,4.359090909090909,4.163636363636364,8.522727272727273,0.5714285714285714,0.25609756097560976,False,West,8.115786709645196
344,"rebraca,zeljko",lac,C,29,413,52,96,0,0,31,41,13,64,9,5,24,19,59,0,135,0,0,0,False,2.7672413793103448,1.6120689655172413,4.379310344827586,0.5416666666666666,0.573170731707317,True,West,8.640766715494287
345,"redd,michael",mil,SG,80,3127,682,1516,163,413,501,571,78,342,229,95,170,5,157,1,2028,0,0,0,False,16.384375,3.865625,21.26875,0.449868073878628,0.4878048780487805,True,East,8.86965115195168
346,"reed,justin",min,SF,72,999,119,295,0,1,87,120,53,124,41,23,52,15,163,1,325,2,0,0,False,2.357638888888889,0.4618055555555556,2.8194444444444446,0.4033898305084746,0.4024390243902439,False,West,8.979152522862226
347,"richardson,jason",gsw,SG,75,2881,641,1438,183,477,276,410,105,438,232,97,167,37,206,1,1741,2,0,0,False,14.15,5.176666666666667,20.546666666666667,0.44575799721835885,0.4146341463414634,False,West,8.709790608122066
348,"richardson,quent",nyk,SG,55,1442,163,459,64,188,61,91,65,230,88,39,56,6,134,0,451,5,0,0,False,4.363636363636363,2.7772727272727273,7.722727272727273,0.355119825708061,0.2804878048780488,False,East,8.213931656824677
349,"ridnour,luke",okl,PG,79,2630,334,799,43,149,199,227,47,235,550,123,162,22,178,0,910,0,0,0,False,12.189873417721518,3.4778481012658227,15.939873417721518,0.41802252816020025,0.4268292682926829,False,West,8.508614203197435
350,"roberson,anthony",mem,PG,16,91,14,31,5,10,2,2,0,6,5,1,3,0,6,0,35,0,0,0,False,1.28125,0.265625,1.703125,0.45161290322580644,0.5975609756097561,True,West,8.4837537918067
351,"roberts,lawrence",mem,PF,33,185,20,44,0,2,11,23,26,49,5,8,5,2,30,0,51,0,0,0,False,1.4242424242424243,0.6060606060606061,2.0303030303030303,0.45454545454545453,0.5975609756097561,True,West,8.4837537918067
352,"robinson,bernard",cha,SG,66,1304,157,365,2,21,106,134,62,219,77,81,74,10,141,1,422,0,0,0,False,4.026515151515151,2.996212121212121,7.037878787878788,0.4301369863013699,0.3170731707317073,False,East,9.466676590805719
353,"robinson,cliffor",bro,PF,80,1863,219,513,60,175,52,79,55,267,89,44,62,40,206,0,550,2,0,0,False,4.115625,2.55,7.040625,0.4269005847953216,0.5975609756097561,True,East,8.029728963178899
354,"robinson,nate",nyk,PG,72,1543,230,565,58,146,152,202,56,167,147,59,114,1,201,5,670,6,0,0,False,5.572916666666667,1.1840277777777777,7.159722222222222,0.40707964601769914,0.2804878048780488,False,East,8.213931656824677
355,"rose,jalen",nyk,SG,72,1967,289,680,58,169,248,318,26,208,183,31,114,13,158,3,884,5,0,0,False,7.850694444444445,2.1493055555555554,10.402777777777779,0.425,0.2804878048780488,False,East,8.213931656824677
356,"rose,malik",nyk,PF,72,1126,106,286,2,4,107,137,86,262,65,42,81,14,143,1,321,4,0,0,False,2.611111111111111,2.375,5.0,0.3706293706293706,0.2804878048780488,False,East,8.213931656824677
357,"ross,quinton",lac,SG,67,1515,130,308,0,7,57,75,38,170,79,51,47,16,155,0,317,0,0,0,False,3.1044776119402986,2.003731343283582,5.108208955223881,0.42207792207792205,0.573170731707317,True,West,8.640766715494287
358,"ruffin,michael",was,PF,76,1012,34,77,0,2,37,74,122,271,27,33,38,31,179,1,105,0,0,0,False,1.9967105263157894,1.7335526315789473,3.7302631578947367,0.44155844155844154,0.5121951219512195,True,East,8.704575393396352
359,"rush,kareem",cha,SG,47,1111,181,469,57,164,55,77,18,103,50,38,65,13,79,0,474,0,0,0,False,3.7074468085106385,2.25531914893617,6.569148936170213,0.3859275053304904,0.3170731707317073,False,East,9.466676590805719
