,Player,Team,PS,GP,Min,FGM,FGA,3M,3A,FTM,FTA,OR,TR,AS,ST,TO,BK,PF,DQ,PTS,TC,EJ,FF,MVP,OffRank,DeffRank,TND,FG%,Win%,Playoffs,Conference,Team TND
123,"green,erick",den,PG,3,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.0,0.4024390243902439,False,West,8.93351919214284
124,"harris,gary",den,SG,76,2441,359,765,105,297,109,133,54,220,147,97,98,18,143,0,932,0,0,0,False,8.279605263157896,3.075657894736842,12.046052631578947,0.469281045751634,0.4024390243902439,False,West,8.93351919214284
125,"hickson,j.j.",den,PF,20,307,55,109,0,0,27,59,22,87,16,10,16,12,35,0,137,1,0,0,False,4.4,3.6,8.0,0.5045871559633027,0.4024390243902439,False,West,8.93351919214284
126,"jokic,nikola",den,C,80,1733,306,599,28,84,154,190,181,560,189,79,104,50,208,3,794,1,0,0,False,9.615625,5.296875,15.0875,0.5108514190317195,0.4024390243902439,False,West,8.93351919214284
127,"kilpatrick,sean",den,SG,8,83,8,21,4,17,7,8,2,6,3,2,4,0,7,0,27,0,0,0,False,1.78125,0.375,2.40625,0.38095238095238093,0.4024390243902439,False,West,8.93351919214284
128,"lauvergne,joffre",den,PF,59,1044,195,380,13,53,62,69,77,290,56,13,54,15,115,1,465,0,0,0,False,6.033898305084746,3.1652542372881354,9.309322033898304,0.5131578947368421,0.4024390243902439,False,West,8.93351919214284
129,"miller,mike",den,SF,47,378,22,62,19,52,0,0,6,53,40,13,17,4,53,0,63,1,0,0,False,1.2074468085106382,0.8670212765957447,2.276595744680851,0.3548387096774194,0.4024390243902439,False,West,8.93351919214284
130,"mudiay,emmanuel",den,PG,68,2067,329,903,74,232,140,209,32,232,372,65,217,35,141,1,872,0,0,0,False,7.194852941176471,3.613970588235294,11.352941176470589,0.3643410852713178,0.4024390243902439,False,West,8.93351919214284
131,"nelson,jameer",den,PG,39,1038,113,307,43,144,30,35,19,115,191,25,66,5,100,1,299,1,0,0,False,7.096153846153846,2.108974358974359,9.756410256410257,0.36807817589576547,0.4024390243902439,False,West,8.93351919214284
132,"nurkic,jusuf",den,C,32,547,101,242,0,3,61,99,64,174,40,24,55,44,91,0,263,2,0,0,False,4.5703125,4.328125,8.8984375,0.41735537190082644,0.4024390243902439,False,West,8.93351919214284
133,"papanikolaou,kos",den,SF,26,294,24,66,10,32,9,14,8,40,16,13,21,5,24,0,67,0,0,0,False,0.9326923076923077,1.5865384615384615,2.7115384615384617,0.36363636363636365,0.4024390243902439,False,West,8.93351919214284
134,"sampson,jakarr",den,SG,26,473,54,116,8,29,18,25,16,61,16,12,19,17,51,0,134,0,0,0,False,3.105769230769231,1.9807692307692308,5.240384615384615,0.46551724137931033,0.4024390243902439,False,West,8.93351919214284
135,"toupane,axel",den,SG,21,307,25,70,13,40,13,17,8,31,15,7,6,6,40,0,76,0,0,0,False,2.2976190476190474,0.8452380952380952,3.4523809523809526,0.35714285714285715,0.4024390243902439,False,West,8.93351919214284
136,"anthony,joel",det,C,19,95,6,10,0,0,6,8,8,21,1,2,2,12,15,0,18,0,0,0,False,1.0394736842105263,1.0526315789473684,2.0921052631578947,0.6,0.5365853658536586,True,East,9.131281353669104
137,"baynes,aron",det,PF,81,1241,194,384,0,2,126,165,140,384,51,21,67,52,151,0,514,0,0,0,False,5.2407407407407405,3.0462962962962963,8.287037037037036,0.5052083333333334,0.5365853658536586,True,East,9.131281353669104
138,"blake,steve",det,PG,58,987,93,240,52,151,16,20,9,89,200,24,81,5,70,0,254,0,0,0,False,4.530172413793103,1.3793103448275863,6.357758620689655,0.3875,0.5365853658536586,True,East,9.131281353669104
139,"bullock,reggie",det,SF,37,427,43,98,22,53,14,15,14,68,27,10,8,2,29,0,122,0,0,0,False,2.8175675675675675,1.4594594594594594,4.574324324324325,0.4387755102040816,0.5365853658536586,True,East,9.131281353669104
140,"caldwell-pope,ke",det,SG,76,2789,403,960,114,368,185,228,70,282,138,110,105,17,167,0,1105,3,0,0,False,8.351973684210526,3.723684210526316,12.825657894736842,0.4197916666666667,0.5365853658536586,True,East,9.131281353669104
141,"dinwiddie,spence",det,PG,12,159,19,53,1,10,19,33,4,17,22,3,7,0,20,0,58,0,0,0,False,3.3125,0.5625,3.9166666666666665,0.3584905660377358,0.5365853658536586,True,East,9.131281353669104
142,"drummond,andre",det,C,81,2664,552,1061,2,6,208,586,395,1198,67,119,154,112,245,2,1314,7,0,0,False,11.052469135802468,11.62037037037037,22.685185185185187,0.5202639019792649,0.5365853658536586,True,East,9.131281353669104
143,"harper,justin",det,PF,5,35,4,10,4,9,1,2,0,1,0,1,2,0,3,0,13,0,0,0,False,0.8,0.15,1.35,0.4,0.5365853658536586,True,East,9.131281353669104
144,"harris,tobias",det,PF,27,903,166,348,33,87,82,90,25,168,70,18,30,12,62,0,447,0,0,0,False,12.444444444444445,5.425925925925926,18.48148148148148,0.47701149425287354,0.5365853658536586,True,East,9.131281353669104
145,"hilliard,darrun",det,SG,38,386,52,132,19,50,29,40,5,45,26,9,19,1,28,0,152,0,0,0,False,2.111842105263158,1.006578947368421,3.3684210526315788,0.3939393939393939,0.5365853658536586,True,East,9.131281353669104
146,"ilyasova,ersan",det,PF,52,1435,216,508,78,215,79,109,99,282,55,38,59,27,120,0,589,0,0,0,False,7.230769230769231,3.798076923076923,11.778846153846153,0.4251968503937008,0.5365853658536586,True,East,9.131281353669104
147,"jackson,reggie",det,PG,79,2424,540,1244,118,335,291,337,58,253,492,59,223,11,187,0,1489,4,0,0,False,14.585443037974683,2.357594936708861,17.689873417721518,0.4340836012861736,0.5365853658536586,True,East,9.131281353669104
148,"jennings,brandon",det,PG,23,416,53,142,24,77,27,38,5,46,71,11,22,2,24,0,157,0,0,0,False,5.5978260869565215,1.9456521739130435,8.065217391304348,0.3732394366197183,0.5365853658536586,True,East,9.131281353669104
149,"johnson,stanley",det,SF,73,1685,225,600,63,205,80,102,58,306,118,55,114,12,178,2,593,2,0,0,False,3.671232876712329,3.2842465753424657,7.386986301369863,0.375,0.5365853658536586,True,East,9.131281353669104
150,"meeks,jodie",det,SG,3,44,7,20,4,9,4,4,1,5,3,0,1,0,2,0,22,0,0,0,False,4.166666666666667,1.0,5.833333333333333,0.35,0.5365853658536586,True,East,9.131281353669104
151,"morris,marcus",det,SF,80,2852,410,945,108,297,203,271,91,404,201,67,140,23,170,1,1131,11,0,0,False,8.978125,4.184375,13.8375,0.43386243386243384,0.5365853658536586,True,East,9.131281353669104
152,"tolliver,anthony",det,PF,72,1338,128,333,98,272,29,47,39,229,52,26,28,16,86,0,383,0,0,0,False,3.3055555555555554,2.7152777777777777,6.701388888888889,0.3843843843843844,0.5365853658536586,True,East,9.131281353669104
153,"barbosa,leandro",gsw,SG,68,1079,171,370,39,111,52,62,28,117,82,44,53,10,107,0,433,1,0,0,False,4.297794117647059,1.4779411764705883,6.0625,0.46216216216216216,0.8902439024390244,True,West,10.6163901812579
154,"barnes,harrison",gsw,SF,66,2043,295,633,82,214,102,134,77,325,117,41,58,10,136,1,774,0,0,0,False,8.647727272727273,3.6553030303030303,12.924242424242424,0.4660347551342812,0.8902439024390244,True,West,10.6163901812579
155,"bogut,andrew",gsw,C,70,1452,175,279,1,1,24,50,121,491,162,32,83,113,221,4,375,0,0,0,False,6.825,5.892857142857143,12.725,0.6272401433691757,0.8902439024390244,True,West,10.6163901812579
156,"clark,ian",gsw,SG,66,579,89,202,30,84,28,34,14,68,64,17,43,13,58,0,236,1,0,0,False,2.412878787878788,0.8977272727272727,3.537878787878788,0.4405940594059406,0.8902439024390244,True,West,10.6163901812579
157,"curry,stephen",gsw,PG,79,2705,805,1597,402,887,363,400,68,430,527,169,261,16,161,0,2375,1,0,0,True,24.860759493670887,6.439873417721519,33.84493670886076,0.504070131496556,0.8902439024390244,True,West,10.6163901812579
158,"ezeli,festus",gsw,C,46,769,125,228,0,0,70,132,94,260,32,18,38,50,94,1,320,0,0,0,False,5.923913043478261,4.163043478260869,10.08695652173913,0.5482456140350878,0.8902439024390244,True,West,10.6163901812579
159,"green,draymond",gsw,SF,81,2807,401,819,100,258,229,329,130,765,597,118,259,111,240,2,1131,11,0,0,False,14.87037037037037,9.549382716049383,25.037037037037038,0.4896214896214896,0.8902439024390244,True,West,10.6163901812579
160,"iguodala,andre",gsw,SG,65,1736,176,368,54,154,51,83,52,263,219,73,79,19,102,0,457,1,0,0,False,7.3076923076923075,4.157692307692308,11.88076923076923,0.4782608695652174,0.8902439024390244,True,West,10.6163901812579
161,"livingston,shaun",gsw,PG,78,1512,203,379,2,12,80,93,42,170,238,57,78,27,140,0,488,2,0,0,False,6.993589743589744,2.003205128205128,9.009615384615385,0.5356200527704486,0.8902439024390244,True,West,10.6163901812579
162,"looney,kevon",gsw,SF,5,21,4,7,1,2,0,0,4,10,0,0,1,0,2,0,9,0,0,0,False,1.75,1.0,2.85,0.5714285714285714,0.8902439024390244,True,West,10.6163901812579
163,"mcadoo,james",gsw,SG,41,265,45,84,1,2,26,49,30,58,17,10,16,8,39,0,117,0,0,0,False,2.3841463414634148,0.7073170731707317,3.1036585365853657,0.5357142857142857,0.8902439024390244,True,West,10.6163901812579
164,"rush,brandon",gsw,SG,72,1050,111,260,65,157,18,28,21,180,57,21,33,23,57,1,305,0,0,0,False,2.8055555555555554,2.4965277777777777,5.753472222222222,0.4269230769230769,0.8902439024390244,True,West,10.6163901812579
165,"speights,marrees",gsw,C,72,836,197,456,24,62,94,114,77,239,61,19,66,34,117,0,512,2,0,0,False,4.329861111111111,2.2395833333333335,6.736111111111111,0.43201754385964913,0.8902439024390244,True,West,10.6163901812579
166,"thompson,jason",gsw,PF,28,178,20,42,0,0,20,32,10,54,19,4,7,8,40,0,60,1,0,0,False,2.0,1.3214285714285714,3.3214285714285716,0.47619047619047616,0.8902439024390244,True,West,10.6163901812579
167,"thompson,klay",gsw,SG,80,2661,651,1386,276,648,193,221,35,306,166,60,138,50,152,0,1771,0,0,0,False,13.65,4.0,19.375,0.4696969696969697,0.8902439024390244,True,West,10.6163901812579
168,"varejao,anderson",gsw,C,22,184,21,48,0,0,16,29,13,50,15,5,6,5,35,0,58,0,0,0,False,2.215909090909091,1.3977272727272727,3.6136363636363638,0.4375,0.8902439024390244,True,West,10.6163901812579
169,"ariza,trevor",hou,SF,81,2860,357,858,185,497,126,161,67,366,188,161,113,26,177,0,1025,2,0,0,False,8.212962962962964,5.404320987654321,14.75925925925926,0.4160839160839161,0.5,True,West,8.949120506514184
170,"beasley,michael",hou,PF,20,360,107,205,3,9,38,49,29,98,16,11,24,9,39,0,255,0,0,0,False,8.525,3.6125,12.2125,0.5219512195121951,0.5,True,West,8.949120506514184
171,"beverley,patrick",hou,PG,71,2038,258,594,124,310,60,88,73,251,240,94,91,26,234,1,700,5,0,0,False,8.51056338028169,2.880281690140845,12.264084507042254,0.43434343434343436,0.5,True,West,8.949120506514184
172,"brewer,corey",hou,SG,82,1670,212,552,61,225,105,140,42,199,109,84,78,19,168,1,590,0,0,0,False,3.8201219512195124,2.402439024390244,6.594512195121951,0.38405797101449274,0.5,True,West,8.949120506514184
173,"capela,clint",hou,C,77,1468,231,397,0,1,80,211,194,494,47,59,60,92,190,3,542,0,0,0,False,6.340909090909091,4.814935064935065,11.155844155844155,0.5818639798488665,0.5,True,West,8.949120506514184
174,"dekker,sam",hou,SF,3,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,False,0.0,0.75,0.75,,0.5,True,West,8.949120506514184
175,"goudelock,andre",hou,PG,8,51,9,20,1,9,3,4,1,2,4,6,7,2,4,0,22,0,0,0,False,0.96875,1.0625,2.09375,0.45,0.5,True,West,8.949120506514184
176,"harden,james",hou,SG,82,3121,710,1617,236,656,720,837,63,502,612,138,374,51,229,1,2376,2,0,0,False,21.573170731707318,6.682926829268292,29.695121951219512,0.4390847247990105,0.5,True,West,8.949120506514184
177,"harrell,montrez",hou,PF,39,378,58,90,0,1,24,46,26,66,17,11,17,11,48,0,140,3,0,0,False,3.076923076923077,1.044871794871795,4.121794871794871,0.6444444444444445,0.5,True,West,8.949120506514184
178,"hayes,chuck",hou,PF,2,24,1,2,0,0,2,2,0,8,2,0,3,0,6,0,4,0,0,0,False,0.875,2.5,3.375,0.5,0.5,True,West,8.949120506514184
179,"howard,dwight",hou,C,71,2281,372,601,0,6,232,474,238,835,98,69,166,113,219,5,976,12,0,0,False,10.80281690140845,9.672535211267606,20.475352112676056,0.6189683860232945,0.5,True,West,8.949120506514184
180,"jones,terrence",hou,PF,50,1047,166,367,25,79,77,116,62,211,41,23,49,38,86,0,434,3,0,0,False,5.25,3.455,8.955,0.45231607629427795,0.5,True,West,8.949120506514184
181,"lawson,ty",hou,PG,53,1180,111,287,31,94,56,80,20,89,180,43,82,6,71,0,309,0,0,0,False,4.971698113207547,1.759433962264151,7.023584905660377,0.3867595818815331,0.5,True,West,8.949120506514184
182,"mcdaniels,k.j.",hou,SG,37,238,29,72,7,25,24,30,15,42,10,7,17,6,30,0,89,0,0,0,False,1.3310810810810811,0.722972972972973,2.1486486486486487,0.4027777777777778,0.5,True,West,8.949120506514184
183,"motiejunas,dona",hou,PF,37,547,90,205,16,57,34,53,37,108,41,17,44,5,69,0,230,0,0,0,False,3.75,1.695945945945946,5.662162162162162,0.43902439024390244,0.5,True,West,8.949120506514184
184,"smith,josh",hou,PF,23,418,58,169,23,85,12,25,18,67,47,16,36,13,56,1,151,1,0,0,False,2.7934782608695654,2.347826086956522,5.641304347826087,0.3431952662721893,0.5,True,West,8.949120506514184
185,"terry,jason",hou,SG,72,1261,151,376,93,261,27,33,14,78,103,47,49,9,91,0,422,1,0,0,False,3.8125,1.1979166666666667,5.65625,0.4015957446808511,0.5,True,West,8.949120506514184
186,"thornton,marcus",hou,SG,47,885,174,435,73,216,51,58,31,114,66,34,40,3,73,0,472,0,0,0,False,5.76595744680851,1.9574468085106382,8.5,0.4,0.5,True,West,8.949120506514184
187,"allen,lavoy",ind,PF,79,1601,191,370,0,0,46,73,162,424,76,26,69,42,147,1,428,0,0,0,False,5.1424050632911396,3.329113924050633,8.471518987341772,0.5162162162162162,0.5487804878048781,True,East,9.353507230507809
188,"budinger,chase",ind,SF,49,730,81,194,20,69,34,48,31,121,49,29,31,9,46,0,216,0,0,0,False,3.0510204081632653,2.2908163265306123,5.545918367346939,0.4175257731958763,0.5487804878048781,True,East,9.353507230507809
189,"christmas,rakeem",ind,PF,1,6,2,2,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0,0,False,5.0,-0.5,4.5,1.0,0.5487804878048781,True,East,9.353507230507809
190,"ellis,monta",ind,PG,81,2733,436,1021,87,281,162,206,42,272,382,149,203,38,174,0,1121,1,0,0,False,9.614197530864198,4.533950617283951,14.685185185185185,0.42703232125367285,0.5487804878048781,True,East,9.353507230507809
191,"george,paul",ind,SF,81,2828,605,1448,210,565,454,528,79,563,329,152,265,29,230,1,1874,6,0,0,False,14.160493827160494,7.2592592592592595,22.71604938271605,0.417817679558011,0.5487804878048781,True,East,9.353507230507809
192,"hill,george",ind,PG,74,2526,326,740,128,314,114,150,58,298,260,83,101,17,149,0,894,2,0,0,False,9.68581081081081,3.8682432432432434,14.41891891891892,0.44054054054054054,0.5487804878048781,True,East,9.353507230507809
193,"hill,jordan",ind,C,73,1509,278,548,0,1,89,125,156,451,87,36,92,37,155,0,645,0,0,0,False,6.941780821917808,4.102739726027397,11.044520547945206,0.5072992700729927,0.5487804878048781,True,East,9.353507230507809
194,"hill,solomon",ind,SF,59,869,93,208,24,73,36,42,39,166,57,37,33,11,68,0,246,1,0,0,False,3.3220338983050848,2.5466101694915255,6.072033898305085,0.44711538461538464,0.5487804878048781,True,East,9.353507230507809
195,"lawson,ty",ind,PG,13,235,28,67,5,14,3,6,6,31,57,10,13,1,16,0,64,0,0,0,False,6.5,2.3461538461538463,9.038461538461538,0.417910447761194,0.5487804878048781,True,East,9.353507230507809
196,"mahinmi,ian",ind,C,71,1818,264,448,0,0,132,225,138,507,104,65,100,75,220,4,660,0,0,0,False,8.06338028169014,5.848591549295775,13.911971830985916,0.5892857142857143,0.5487804878048781,True,East,9.353507230507809
197,"miles,c.j.",ind,SG,64,1467,259,633,142,387,93,124,25,175,63,53,70,29,142,0,753,0,0,0,False,5.93359375,2.72265625,9.765625,0.40916271721958924,0.5487804878048781,True,East,9.353507230507809
198,"robinson,glenn",ind,SF,45,511,65,151,14,37,27,39,12,68,26,17,18,9,21,0,171,0,0,0,False,2.2444444444444445,1.6833333333333333,4.083333333333333,0.4304635761589404,0.5487804878048781,True,East,9.353507230507809
199,"stuckey,rodney",ind,PG,58,1275,183,444,20,83,131,158,19,156,142,43,76,8,77,0,517,1,0,0,False,5.913793103448276,2.7629310344827585,8.849137931034482,0.41216216216216217,0.5487804878048781,True,East,9.353507230507809
200,"turner,myles",ind,PF,60,1368,264,530,3,13,88,121,68,332,41,25,67,86,158,1,619,0,0,0,False,6.2,5.0375,11.2625,0.4981132075471698,0.5487804878048781,True,East,9.353507230507809
201,"whittington,shay",ind,PF,7,41,5,11,0,2,1,2,5,12,3,1,5,1,7,0,11,0,0,0,False,1.0,0.8214285714285714,1.8214285714285714,0.45454545454545453,0.5487804878048781,True,East,9.353507230507809
202,"young,joseph",ind,PG,41,384,62,170,10,46,20,25,6,50,65,15,33,0,30,0,154,0,0,0,False,2.182926829268293,1.1646341463414633,3.4695121951219514,0.36470588235294116,0.5487804878048781,True,East,9.353507230507809
203,"aldrich,cole",lac,C,60,802,134,225,0,0,60,84,86,288,50,47,64,68,139,1,328,0,0,0,False,4.891666666666667,4.320833333333334,9.2125,0.5955555555555555,0.6463414634146342,True,West,9.195308758405012
204,"ayres,jeff",lac,PF,16,95,10,21,0,1,4,4,3,19,3,0,5,0,16,0,24,0,0,0,False,0.84375,0.5,1.34375,0.47619047619047616,0.6463414634146342,True,West,9.195308758405012
205,"crawford,jamal",lac,SG,79,2126,379,940,117,345,245,271,20,145,183,52,113,12,122,0,1120,3,0,0,False,8.234177215189874,1.7848101265822784,10.759493670886076,0.4031914893617021,0.6463414634146342,True,West,9.195308758405012
206,"dawson,branden",lac,SF,6,28,2,5,0,0,1,1,2,4,0,0,0,1,2,0,5,0,0,0,False,0.6666666666666666,0.3333333333333333,1.0,0.4,0.6463414634146342,True,West,9.195308758405012
207,"green,jeff",lac,SF,27,712,114,267,25,77,40,65,19,91,40,18,24,21,62,0,293,0,0,0,False,6.166666666666667,3.1296296296296298,9.75925925925926,0.42696629213483145,0.6463414634146342,True,West,9.195308758405012
208,"griffin,blake",lac,PF,35,1171,301,604,6,18,141,194,52,294,170,28,83,17,95,0,749,7,0,0,False,16.37857142857143,7.042857142857143,23.507142857142856,0.49834437086092714,0.6463414634146342,True,West,9.195308758405012
209,"johnson,wesley",lac,SG,80,1664,208,515,103,309,30,46,37,248,49,89,54,56,173,1,549,0,0,0,False,3.309375,3.646875,7.6,0.40388349514563104,0.6463414634146342,True,West,9.195308758405012
210,"jordan,deandre",lac,C,77,2600,357,507,0,1,266,619,267,1059,90,52,107,176,207,1,980,10,0,0,False,11.5487012987013,12.071428571428571,23.62012987012987,0.7041420118343196,0.6463414634146342,True,West,9.195308758405012
211,"mbah_a_moute,luc",lac,SF,75,1278,94,207,13,40,30,57,60,171,30,44,34,19,100,0,231,0,0,0,False,2.1266666666666665,1.8,4.013333333333334,0.45410628019323673,0.6463414634146342,True,West,9.195308758405012
212,"paul,chris",lac,PG,74,2425,515,1114,122,329,294,328,39,310,738,151,193,13,185,0,1446,7,0,0,False,20.85472972972973,5.138513513513513,26.81756756756757,0.4622980251346499,0.6463414634146342,True,West,9.195308758405012
213,"pierce,paul",lac,SF,68,1235,144,397,75,242,54,66,12,186,71,33,58,17,129,0,417,1,0,0,False,2.724264705882353,2.4669117647058822,5.742647058823529,0.36272040302267,0.6463414634146342,True,West,9.195308758405012
214,"prigioni,pablo",lac,PG,59,816,55,147,28,95,7,8,38,114,130,53,49,1,82,0,145,0,0,0,False,3.25,1.7330508474576272,5.220338983050848,0.3741496598639456,0.6463414634146342,True,West,9.195308758405012
215,"redick,j.j.",lac,SG,75,2098,422,880,200,420,182,205,10,139,106,42,79,5,135,0,1226,1,0,0,False,10.656666666666666,1.5866666666666667,13.576666666666666,0.47954545454545455,0.6463414634146342,True,West,9.195308758405012
216,"rivers,austin",lac,SG,67,1466,226,516,62,185,79,116,22,130,99,48,61,10,137,1,593,2,0,0,False,5.253731343283582,1.6343283582089552,7.350746268656716,0.437984496124031,0.6463414634146342,True,West,9.195308758405012
217,"smith,josh",lac,SF,32,460,69,180,18,58,25,42,34,126,42,18,41,34,62,0,181,0,0,0,False,3.0234375,3.671875,6.9765625,0.38333333333333336,0.6463414634146342,True,West,9.195308758405012
218,"stephenson,lance",lac,SG,43,678,82,166,19,47,21,30,19,108,60,24,48,3,79,1,204,2,0,0,False,3.4302325581395348,1.9186046511627908,5.569767441860465,0.4939759036144578,0.6463414634146342,True,West,9.195308758405012
219,"stepheson,alex",lac,PF,4,12,1,1,0,0,0,2,1,2,0,0,0,2,4,0,2,0,0,0,False,0.5,0.25,0.75,1.0,0.6463414634146342,True,West,9.195308758405012
220,"wilcox,c.j.",lac,SG,23,168,26,66,9,23,9,12,1,12,10,10,2,2,15,0,70,0,0,0,False,1.7173913043478262,0.782608695652174,2.6956521739130435,0.3939393939393939,0.6463414634146342,True,West,9.195308758405012
221,"artest,ron",lal,SF,35,588,55,177,26,84,40,57,19,89,27,22,15,11,67,1,176,1,0,0,False,2.242857142857143,2.142857142857143,4.757142857142857,0.3107344632768362,0.2073170731707317,False,West,8.604783211888295
222,"bass,brandon",lal,PF,66,1342,174,317,0,2,125,148,104,285,74,33,42,55,125,1,473,0,0,0,False,7.007575757575758,3.253787878787879,10.261363636363637,0.5488958990536278,0.2073170731707317,False,West,8.604783211888295
223,"black,tarik",lal,C,39,495,57,105,0,0,19,45,44,157,16,14,22,18,78,0,133,0,0,0,False,2.782051282051282,2.8076923076923075,5.589743589743589,0.5428571428571428,0.2073170731707317,False,West,8.604783211888295
224,"brown,anthony",lal,SF,29,596,39,126,20,70,17,20,9,70,19,14,15,5,34,0,115,0,0,0,False,1.396551724137931,2.293103448275862,4.0344827586206895,0.30952380952380953,0.2073170731707317,False,West,8.604783211888295
225,"bryant,kobe",lal,SG,66,1861,398,1112,133,466,232,281,42,247,184,62,130,13,115,0,1161,1,0,0,False,8.045454545454545,3.606060606060606,12.659090909090908,0.3579136690647482,0.2073170731707317,False,West,8.604783211888295
226,"clarkson,jordan",lal,PG,79,2556,475,1099,111,318,164,204,96,316,192,88,135,7,168,1,1225,0,0,0,False,9.471518987341772,3.2025316455696204,13.376582278481013,0.4322111010009099,0.2073170731707317,False,West,8.604783211888295
227,"hibbert,roy",lal,C,81,1881,182,411,0,2,117,145,131,398,95,32,76,110,252,3,481,2,0,0,False,4.824074074074074,3.5925925925925926,8.416666666666666,0.44282238442822386,0.2073170731707317,False,West,8.604783211888295
228,"huertas,marcelo",lal,PG,53,866,97,230,16,61,27,29,18,90,182,26,80,7,76,0,237,0,0,0,False,4.688679245283019,1.3867924528301887,6.226415094339623,0.4217391304347826,0.2073170731707317,False,West,8.604783211888295
229,"kelly,ryan",lal,PF,36,469,55,149,5,37,37,54,21,121,20,13,18,10,39,0,152,0,0,0,False,2.0277777777777777,2.9652777777777777,5.0625,0.3691275167785235,0.2073170731707317,False,West,8.604783211888295
230,"nance,larryjr",lal,PF,63,1268,158,300,1,10,32,47,101,312,44,54,41,23,124,0,349,0,0,0,False,4.829365079365079,3.8015873015873014,8.63888888888889,0.5266666666666666,0.2073170731707317,False,West,8.604783211888295
231,"randle,julius",lal,PF,81,2287,358,835,10,36,193,270,172,830,144,53,149,29,242,2,919,0,0,0,False,7.027777777777778,7.805555555555555,14.895061728395062,0.4287425149700599,0.2073170731707317,False,West,8.604783211888295
232,"russell,d'angelo",lal,PG,80,2257,392,955,130,367,140,190,46,272,266,93,196,13,142,0,1054,1,0,0,False,7.48125,3.553125,11.846875,0.41047120418848165,0.2073170731707317,False,West,8.604783211888295
233,"sacre,robert",lal,C,25,320,31,75,0,0,25,38,32,72,14,4,12,10,43,1,87,0,0,0,False,2.84,1.34,4.18,0.41333333333333333,0.2073170731707317,False,West,8.604783211888295
234,"williams,louis",lal,SG,67,1911,283,695,110,321,352,424,32,170,167,62,107,19,107,1,1028,1,0,0,False,10.238805970149254,2.701492537313433,13.761194029850746,0.4071942446043165,0.2073170731707317,False,West,8.604783211888295
235,"young,nick",lal,SF,54,1036,126,372,77,237,63,76,14,97,34,23,30,7,50,0,392,1,0,0,False,2.9166666666666665,1.7361111111111112,5.3657407407407405,0.3387096774193548,0.2073170731707317,False,West,8.604783211888295
236,"adams,jordan",mem,SG,2,15,2,6,0,1,3,5,0,2,3,3,2,0,2,0,7,0,0,0,False,1.625,2.375,4.0,0.3333333333333333,0.5121951219512195,True,West,7.962566984603053
237,"allen,tony",mem,SG,64,1622,215,469,15,42,90,138,104,297,70,109,78,18,175,1,535,1,0,0,False,5.46875,4.05859375,9.64453125,0.4584221748400853,0.5121951219512195,True,West,7.962566984603053
238,"andersen,chris",mem,C,20,368,34,62,2,9,22,32,33,89,9,14,7,10,25,0,92,0,0,0,False,4.725,3.55,8.325,0.5483870967741935,0.5121951219512195,True,West,7.962566984603053
239,"barnes,matt",mem,SF,76,2190,264,693,119,370,111,138,84,419,163,78,121,57,234,1,758,4,0,0,False,5.894736842105263,4.901315789473684,11.578947368421053,0.38095238095238093,0.5121951219512195,True,West,7.962566984603053
240,"carter,vince",mem,SG,60,1009,133,343,59,169,70,84,31,146,56,38,35,16,101,0,395,1,0,0,False,3.904166666666667,2.1333333333333333,6.529166666666667,0.3877551020408163,0.5121951219512195,True,West,7.962566984603053
241,"chalmers,mario",mem,PG,55,1258,172,412,45,138,206,249,23,143,211,80,102,12,165,0,595,5,0,0,False,8.868181818181819,2.7181818181818183,11.995454545454546,0.4174757281553398,0.5121951219512195,True,West,7.962566984603053
242,"conley,mike",mem,PG,56,1754,294,696,78,215,191,229,26,164,342,67,84,16,100,0,857,0,0,0,False,14.008928571428571,3.3526785714285716,18.058035714285715,0.4224137931034483,0.5121951219512195,True,West,7.962566984603053
243,"cotton,bryce",mem,PG,5,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,False,0.8,0.0,0.8,1.0,0.5121951219512195,True,West,7.962566984603053
244,"ennis,james",mem,SF,10,40,4,13,2,8,6,10,4,7,2,4,2,2,1,0,16,0,0,0,False,0.9,0.95,1.95,0.3076923076923077,0.5121951219512195,True,West,7.962566984603053
245,"farmar,jordan",mem,PG,12,291,42,100,16,45,10,10,4,25,37,15,18,2,22,0,110,0,0,0,False,6.645833333333333,2.5625,9.875,0.42,0.5121951219512195,True,West,7.962566984603053
246,"gasol,marc",mem,C,52,1792,328,707,2,3,203,245,58,362,196,50,118,70,141,0,861,4,0,0,False,11.778846153846153,7.038461538461538,18.83653846153846,0.4639321074964639,0.5121951219512195,True,West,7.962566984603053
247,"green,jamychal",mem,PF,78,1443,230,495,15,45,103,137,139,373,67,46,83,33,189,1,578,4,0,0,False,5.269230769230769,2.948717948717949,8.314102564102564,0.46464646464646464,0.5121951219512195,True,West,7.962566984603053
248,"green,jeff",mem,SF,53,1546,240,557,42,136,124,155,55,241,98,40,69,19,102,0,646,0,0,0,False,7.636792452830188,3.849056603773585,11.882075471698114,0.43087971274685816,0.5121951219512195,True,West,7.962566984603053
