,Player,Team,PS,GP,Min,FGM,FGA,3M,3A,FTM,FTA,OR,TR,AS,ST,TO,BK,PF,DQ,PTS,TC,EJ,FF,MVP,OffRank,DeffRank,TND,FG%,Win%,Playoffs,Conference,Team TND
124,"edwards,corsley",nor,PF,10,110,10,31,0,0,7,12,12,25,3,3,2,4,19,1,27,0,0,1,False,1.675,0.925,2.6,0.3225806451612903,0.21951219512195122,False,West,7.256755067323303
125,"edwards,john",ind,C,25,139,11,30,0,0,7,14,8,19,3,3,8,4,12,0,29,0,0,0,False,0.33,0.51,0.84,0.36666666666666664,0.5365853658536586,True,East,8.64464805255806
126,"eisley,howard",uta,PG,74,1428,161,405,27,103,66,83,15,90,250,45,111,9,156,1,415,5,0,0,False,4.679054054054054,0.8412162162162162,5.702702702702703,0.39753086419753086,0.3170731707317073,False,West,8.396711230275702
127,"ekezie,obina",atl,PF,42,732,79,182,0,1,72,93,69,179,11,22,45,12,129,2,230,6,0,0,False,3.261904761904762,2.0238095238095237,5.285714285714286,0.4340659340659341,0.15853658536585366,False,East,6.718932148398229
128,"elson,francisco",den,C,67,939,101,216,1,3,45,79,61,201,34,34,40,41,129,1,248,8,1,0,False,2.41044776119403,2.373134328358209,4.791044776119403,0.4675925925925926,0.5975609756097561,True,West,9.588813883302665
129,"ely,melvin",cha,PF,79,1649,227,526,0,0,122,212,142,326,76,32,115,69,199,1,576,2,0,0,False,4.091772151898734,2.449367088607595,6.541139240506329,0.43155893536121676,0.21951219512195122,False,East,7.807162735097762
130,"emmett,andre",mem,SG,8,28,2,6,0,0,3,5,0,2,0,0,1,0,4,0,7,0,0,0,False,0.09375,0.0,0.09375,0.3333333333333333,0.5487804878048781,True,West,8.69637523676493
131,"evans,maurice",sac,SG,65,1232,165,373,27,82,59,78,88,201,45,37,34,8,104,1,416,2,0,0,False,4.588461538461538,1.773076923076923,6.569230769230769,0.44235924932975873,0.6097560975609756,True,West,10.285962076286264
132,"evans,reggie",okl,PF,79,1887,131,275,0,2,125,234,254,736,58,58,104,15,202,0,387,11,0,0,False,4.734177215189874,5.930379746835443,10.664556962025317,0.4763636363636364,0.6341463414634146,True,West,8.173763672597454
133,"finley,michael",dal,SG,64,2358,387,907,116,285,113,136,45,262,169,48,60,18,123,0,1003,2,0,1,False,10.16796875,3.6171875,14.69140625,0.42668136714443217,0.7073170731707317,True,West,9.981314776743854
134,"fisher,derek",gsw,PG,74,2222,297,755,108,291,175,203,38,218,301,76,129,4,176,1,877,3,0,0,False,8.85135135135135,2.581081081081081,12.162162162162161,0.3933774834437086,0.4146341463414634,False,West,9.808046657282077
135,"fizer,marcus",mil,PF,54,903,133,292,0,6,70,103,29,175,64,25,63,13,96,0,336,5,0,0,False,3.439814814814815,2.634259259259259,6.074074074074074,0.4554794520547945,0.36585365853658536,False,East,8.022133511946256
136,"flores,luis",den,PG,16,77,14,29,5,10,2,2,1,3,11,2,11,0,9,0,35,0,0,0,False,1.3125,0.0,1.46875,0.4827586206896552,0.5975609756097561,True,West,9.588813883302665
137,"fortson,danny",okl,PF,62,1047,118,226,0,0,227,258,157,348,8,15,91,7,265,12,463,23,3,2,False,5.963709677419355,1.2943548387096775,7.258064516129032,0.5221238938053098,0.6341463414634146,True,West,8.173763672597454
138,"foster,jeff",ind,C,61,1594,168,324,0,5,90,142,205,550,43,46,55,12,186,3,426,2,0,0,False,7.081967213114754,5.270491803278689,12.352459016393443,0.5185185185185185,0.5365853658536586,True,East,8.64464805255806
139,"fowlkes,tremaine",ind,SF,8,56,9,17,1,3,0,2,3,8,0,2,5,0,7,0,19,0,0,0,False,0.84375,0.5,1.40625,0.5294117647058824,0.5365853658536586,True,East,8.64464805255806
140,"foyle,adonal",gsw,C,78,1700,156,311,0,0,40,72,165,429,56,26,58,159,201,5,352,0,0,0,False,4.403846153846154,4.551282051282051,8.955128205128204,0.5016077170418006,0.4146341463414634,False,West,9.808046657282077
141,"frahm,richie",por,SG,43,499,56,140,31,80,21,25,17,61,30,15,14,4,35,0,164,0,0,0,False,2.6744186046511627,1.1453488372093024,4.180232558139535,0.4,0.32926829268292684,False,West,8.781180876910591
142,"francis,steve",orl,PG,78,2978,563,1330,38,127,499,606,126,450,547,112,317,28,273,5,1663,22,2,0,False,15.820512820512821,4.5576923076923075,20.621794871794872,0.42330827067669174,0.43902439024390244,False,East,8.079142189077883
143,"freije,matt",nor,PF,23,441,37,127,14,54,5,8,16,61,20,13,17,2,40,1,93,0,0,0,False,0.9239130434782609,1.8804347826086956,3.108695652173913,0.29133858267716534,0.21951219512195122,False,West,7.256755067323303
144,"funderburke,lar",chi,PF,2,21,3,6,0,0,3,5,1,3,0,0,0,0,2,0,9,0,0,0,False,3.0,0.5,3.5,0.5,0.573170731707317,True,East,7.899213791489256
145,"gadzuric,dan",mil,C,81,1783,243,451,0,0,107,199,261,674,30,47,81,106,224,1,593,0,0,0,False,6.62037037037037,5.75,12.37037037037037,0.5388026607538803,0.36585365853658536,False,East,8.022133511946256
146,"gaines,reece",mil,PG,21,187,17,50,4,14,3,4,1,14,7,5,7,1,17,0,41,0,0,0,False,0.40476190476190477,0.5595238095238095,1.0595238095238095,0.34,0.36585365853658536,False,East,8.022133511946256
147,"garcia,alex",nor,SG,8,146,18,52,5,18,3,4,7,15,18,4,8,1,15,0,44,0,0,0,False,3.625,0.8125,4.75,0.34615384615384615,0.21951219512195122,False,West,7.256755067323303
148,"garnett,kevin",min,PF,82,3120,683,1360,6,25,445,549,247,1108,466,121,222,112,207,0,1817,7,0,0,False,19.914634146341463,12.448170731707316,32.39939024390244,0.5022058823529412,0.5365853658536586,False,West,9.832694859243217
149,"garrity,pat",orl,SF,71,955,123,306,49,147,29,33,21,124,30,19,30,9,107,0,324,1,0,0,False,2.23943661971831,1.158450704225352,3.742957746478873,0.4019607843137255,0.43902439024390244,False,East,8.079142189077883
150,"gasol,pau",mem,PF,56,1790,357,695,1,6,282,367,130,410,135,37,137,93,146,1,997,3,0,1,False,13.232142857142858,6.147321428571429,19.388392857142858,0.5136690647482014,0.5487804878048781,True,West,8.69637523676493
151,"george,devean",lal,SF,15,306,37,104,21,58,15,20,13,53,14,8,12,2,32,1,110,0,0,0,False,3.7333333333333334,2.4,6.833333333333333,0.3557692307692308,0.4146341463414634,False,West,9.021067699947361
152,"gill,eddie",ind,PG,73,1021,81,242,36,117,71,81,16,112,83,59,60,5,105,0,269,0,0,0,False,2.0239726027397262,1.6746575342465753,3.9452054794520546,0.3347107438016529,0.5365853658536586,True,East,8.64464805255806
153,"gill,kendall",mil,SG,14,284,32,80,3,9,18,20,11,37,27,14,9,4,37,0,85,0,0,0,False,4.964285714285714,2.0714285714285716,7.142857142857143,0.4,0.36585365853658536,False,East,8.022133511946256
154,"ginobili,manu",san,SG,74,2193,367,780,97,258,355,442,75,329,288,119,172,27,190,1,1186,2,0,0,False,12.804054054054054,4.523648648648648,17.98310810810811,0.4705128205128205,0.7195121951219512,True,West,8.862864212339591
155,"giricek,gordan",uta,SG,81,1660,283,632,38,105,111,137,25,182,137,46,90,11,155,1,715,1,0,1,False,5.37962962962963,1.8024691358024691,7.416666666666667,0.4477848101265823,0.3170731707317073,False,West,8.396711230275702
156,"glover,dion",san,SG,7,68,8,22,1,8,8,10,3,11,4,3,2,3,9,0,25,0,0,0,False,2.2142857142857144,1.4642857142857142,3.75,0.36363636363636365,0.7195121951219512,True,West,8.862864212339591
157,"goldwire,anthony",mil,PG,33,537,57,136,32,80,26,31,10,59,78,15,15,0,32,0,172,0,0,0,False,5.431818181818182,1.5681818181818181,7.484848484848484,0.41911764705882354,0.36585365853658536,False,East,8.022133511946256
158,"gooden,drew",cle,PF,82,2524,464,943,5,28,251,310,207,753,130,77,133,76,233,2,1184,4,1,0,False,10.667682926829269,7.338414634146342,18.036585365853657,0.49204665959703076,0.5121951219512195,False,East,8.04951180591054
159,"gordon,ben",chi,SG,82,2003,434,1056,134,331,233,270,55,215,164,53,186,10,224,1,1235,0,0,0,False,7.585365853658536,1.5152439024390243,9.917682926829269,0.4109848484848485,0.573170731707317,True,East,7.899213791489256
160,"grant,brian",lal,C,69,1136,103,209,0,0,57,79,101,257,34,23,43,23,175,2,263,7,1,0,False,3.3152173913043477,1.7427536231884058,5.057971014492754,0.49282296650717705,0.4146341463414634,False,West,9.021067699947361
161,"green,willie",phi,SG,57,1066,155,423,30,105,97,125,22,133,100,34,75,6,121,0,437,0,0,0,False,3.6535087719298245,1.736842105263158,5.6535087719298245,0.3664302600472813,0.524390243902439,True,East,9.345473516738476
162,"griffin,adrian",chi,SG,69,667,58,161,2,9,33,44,52,146,53,43,30,4,78,0,151,0,0,0,False,1.786231884057971,1.6340579710144927,3.4347826086956523,0.36024844720496896,0.573170731707317,True,East,7.899213791489256
163,"griffin,eddie",min,PF,70,1492,202,522,67,204,56,78,128,453,53,23,55,118,120,1,527,0,0,0,False,4.5928571428571425,5.882142857142857,10.95357142857143,0.38697318007662834,0.5365853658536586,False,West,9.832694859243217
164,"gugliotta,tom",atl,PF,47,966,99,241,8,26,33,43,56,191,68,41,57,17,104,0,239,1,0,1,False,3.4202127659574466,3.175531914893617,6.680851063829787,0.4107883817427386,0.15853658536585366,False,East,6.718932148398229
165,"haislip,marcus",ind,SF,9,106,13,38,0,1,6,11,5,15,3,2,6,2,15,0,32,0,0,0,False,0.6388888888888888,0.7777777777777778,1.4166666666666667,0.34210526315789475,0.5365853658536586,True,East,8.64464805255806
166,"ham,darvin",det,SF,47,275,17,37,0,0,12,31,19,35,5,6,8,7,39,1,46,0,0,0,False,0.675531914893617,0.23404255319148937,0.9095744680851063,0.4594594594594595,0.6585365853658537,True,East,8.356332431082173
167,"hamilton,richard",det,SG,76,2925,510,1160,36,118,368,429,74,295,372,77,217,13,232,8,1424,10,0,0,False,13.174342105263158,2.8190789473684212,16.230263157894736,0.4396551724137931,0.6585365853658537,True,East,8.356332431082173
168,"hamilton,zendon",mil,PF,16,159,11,32,0,0,29,48,18,42,6,5,12,2,26,0,51,0,0,0,False,1.9375,1.203125,3.140625,0.34375,0.36585365853658536,False,East,8.022133511946256
169,"handlogten,ben",uta,C,21,297,43,83,0,1,9,17,23,65,13,7,18,5,55,2,95,1,0,0,False,3.1785714285714284,1.3452380952380953,4.523809523809524,0.5180722891566265,0.3170731707317073,False,West,8.396711230275702
170,"hardaway,anferne",nyk,SG,37,894,110,260,15,50,34,46,19,89,74,28,50,3,79,0,269,1,0,0,False,4.351351351351352,1.8513513513513513,6.405405405405405,0.4230769230769231,0.4024390243902439,False,East,8.186541428739982
171,"harpring,matt",uta,SF,78,2584,418,855,9,43,245,315,196,480,142,70,133,16,250,2,1090,4,1,0,False,10.528846153846153,3.3653846153846154,13.951923076923077,0.4888888888888889,0.3170731707317073,False,West,8.396711230275702
172,"harrington,al",atl,SF,66,2550,453,986,16,74,236,351,145,461,208,85,204,16,249,2,1158,5,0,0,False,10.795454545454545,4.753787878787879,15.670454545454545,0.4594320486815416,0.15853658536585366,False,East,6.718932148398229
173,"harrington,junio",nor,PG,29,550,64,178,6,19,29,35,13,63,62,25,41,5,72,1,163,0,0,1,False,2.939655172413793,1.6637931034482758,4.706896551724138,0.3595505617977528,0.21951219512195122,False,West,7.256755067323303
174,"harrington,othel",chi,PF,70,1271,217,424,0,0,127,177,106,292,56,24,84,18,188,2,561,1,0,0,False,5.7,2.0,7.7,0.5117924528301887,0.573170731707317,True,East,7.899213791489256
175,"harris,devin",dal,PG,76,1173,157,366,44,131,78,103,28,102,169,77,82,19,139,0,436,0,0,0,False,4.621710526315789,1.575657894736842,6.4868421052631575,0.42896174863387976,0.7073170731707317,True,West,9.981314776743854
176,"harris,lucious",cle,SG,73,1128,118,299,21,65,56,69,39,121,49,27,29,6,68,0,313,1,0,0,False,2.5821917808219177,1.202054794520548,3.9280821917808217,0.39464882943143814,0.5121951219512195,False,East,8.04951180591054
177,"harrison,david",ind,C,43,760,106,184,0,0,52,91,48,135,13,16,53,55,134,6,264,3,0,0,False,3.755813953488372,2.2093023255813953,5.965116279069767,0.5760869565217391,0.5365853658536586,True,East,8.64464805255806
178,"hart,jason",cha,PG,74,1887,257,573,35,95,157,200,18,203,367,99,102,14,167,1,706,2,0,0,False,9.672297297297296,3.233108108108108,13.141891891891891,0.44851657940663175,0.21951219512195122,False,East,7.807162735097762
179,"harvey,donnell",bro,PF,3,16,2,2,0,0,4,4,2,7,1,1,1,1,2,0,8,0,0,0,False,3.3333333333333335,2.0833333333333335,5.416666666666667,1.0,0.5121951219512195,True,East,8.293162541594217
180,"haslem,udonis",mia,PF,80,2675,346,641,0,4,178,225,239,726,108,63,113,41,260,5,870,5,1,0,False,9.740625,5.959375,15.7,0.5397815912636506,0.7195121951219512,True,East,9.479226650670673
181,"hassell,trenton",min,SG,82,2068,225,475,1,11,90,114,80,219,128,30,64,30,200,1,541,1,0,0,False,5.341463414634147,1.298780487804878,6.646341463414634,0.47368421052631576,0.5365853658536586,False,West,9.832694859243217
182,"hayes,jarvis",was,SF,54,1560,206,530,42,123,99,118,41,227,90,49,62,9,107,1,553,1,0,0,False,5.453703703703703,3.7546296296296298,9.597222222222221,0.3886792452830189,0.5487804878048781,True,East,8.756008864466414
183,"haywood,brendan",was,C,68,1865,239,427,0,0,159,261,202,464,57,52,96,114,218,6,637,4,0,0,False,8.047794117647058,4.882352941176471,12.930147058823529,0.5597189695550351,0.5487804878048781,True,East,8.756008864466414
184,"henderson,alan",dal,PF,78,1203,116,220,0,2,41,76,164,348,21,29,49,37,149,1,273,1,0,0,False,3.5833333333333335,2.342948717948718,5.926282051282051,0.5272727272727272,0.7073170731707317,True,West,9.981314776743854
185,"hilario,nene",den,PF,55,1317,194,386,0,2,140,212,104,325,84,50,94,48,167,0,528,6,1,0,False,7.009090909090909,4.509090909090909,11.518181818181818,0.5025906735751295,0.5975609756097561,True,West,9.588813883302665
186,"hill,grant",orl,SF,67,2338,517,1015,3,13,280,341,77,318,220,97,161,28,144,1,1317,2,0,0,False,13.988805970149254,4.75,18.761194029850746,0.50935960591133,0.43902439024390244,False,East,8.079142189077883
187,"hinrich,kirk",chi,SG,77,2801,445,1122,145,408,171,216,32,304,494,122,176,21,244,9,1206,2,0,0,False,12.12987012987013,4.201298701298701,17.272727272727273,0.3966131907308378,0.573170731707317,True,East,7.899213791489256
188,"hoiberg,fred",min,SG,76,1272,139,284,70,145,89,102,32,181,85,50,20,15,105,0,437,0,0,0,False,5.246710526315789,2.289473684210526,7.996710526315789,0.4894366197183099,0.5365853658536586,False,West,9.832694859243217
189,"horry,robert",san,PF,75,1396,157,375,51,138,86,109,91,268,80,67,69,60,138,1,451,2,0,0,False,4.323333333333333,3.3566666666666665,8.02,0.4186666666666667,0.7195121951219512,True,West,8.862864212339591
190,"house,eddie",sac,PG,68,891,165,366,44,97,23,27,16,83,96,44,35,6,65,0,397,1,0,0,False,4.194852941176471,1.4044117647058822,5.922794117647059,0.45081967213114754,0.6097560975609756,True,West,10.285962076286264
191,"houston,allan",nyk,SG,20,532,85,205,31,80,36,43,4,23,42,8,21,2,40,0,237,0,0,0,False,7.1875,0.55,8.5125,0.4146341463414634,0.4024390243902439,False,East,8.186541428739982
192,"howard,dwight",orl,PF,82,2675,352,677,0,2,277,413,287,823,75,77,165,136,232,3,981,1,0,1,False,9.286585365853659,7.929878048780488,17.216463414634145,0.5199409158050221,0.43902439024390244,False,East,8.079142189077883
193,"howard,josh",dal,SF,76,2446,377,793,34,115,170,232,169,484,109,116,122,49,211,3,958,6,0,0,False,8.654605263157896,5.309210526315789,14.1875,0.47540983606557374,0.7073170731707317,True,West,9.981314776743854
194,"howard,juwan",hou,PF,61,1624,244,541,0,1,97,115,126,346,94,32,79,5,143,0,585,4,0,1,False,6.881147540983607,3.139344262295082,10.020491803278688,0.4510166358595194,0.6219512195121951,True,West,7.9751154433286535
195,"hudson,troy",min,PG,79,1729,266,664,89,258,70,90,19,105,283,27,113,6,121,0,691,0,0,0,False,6.512658227848101,0.8259493670886076,7.901898734177215,0.4006024096385542,0.5365853658536586,False,West,9.832694859243217
196,"hughes,larry",was,SG,61,2358,467,1086,59,209,352,453,74,382,285,176,153,18,168,0,1345,2,0,0,False,14.959016393442623,7.573770491803279,23.016393442622952,0.4300184162062615,0.5487804878048781,True,East,8.756008864466414
197,"humphrey,ryan",mem,SF,35,317,42,103,0,2,18,37,50,87,6,10,23,1,35,0,102,0,0,0,False,1.7214285714285715,0.9428571428571428,2.664285714285714,0.4077669902912621,0.5487804878048781,True,West,8.69637523676493
198,"humphries,kris",uta,SF,67,873,116,287,2,6,44,101,73,197,43,25,52,18,96,0,278,1,0,0,False,2.078358208955224,1.8694029850746268,3.962686567164179,0.40418118466898956,0.3170731707317073,False,West,8.396711230275702
199,"hunter,brandon",orl,SF,31,224,37,73,0,0,21,39,25,69,3,4,22,7,42,0,95,0,0,1,False,1.653225806451613,1.064516129032258,2.717741935483871,0.5068493150684932,0.43902439024390244,False,East,8.079142189077883
200,"hunter,lindsey",det,PG,76,1144,108,302,23,84,46,58,38,123,130,68,68,13,125,0,285,0,0,0,False,2.638157894736842,1.5855263157894737,4.375,0.3576158940397351,0.6585365853658537,True,East,8.356332431082173
201,"hunter,steven",pho,C,76,1046,135,220,0,1,78,163,98,227,13,4,44,102,131,1,348,0,0,0,False,3.6809210526315788,2.2434210526315788,5.9243421052631575,0.6136363636363636,0.7560975609756098,True,West,10.494850115134131
202,"iguodala,andre",phi,SG,82,2686,269,546,47,142,156,210,89,464,246,138,139,48,204,2,741,1,0,0,False,8.033536585365853,6.0182926829268295,14.338414634146341,0.4926739926739927,0.524390243902439,True,East,9.345473516738476
203,"ilgauskas,zydrun",cle,C,78,2615,458,979,2,7,402,503,299,672,100,53,191,165,313,7,1320,9,0,0,False,11.85576923076923,5.740384615384615,17.608974358974358,0.46782431052093976,0.5121951219512195,False,East,8.04951180591054
204,"ilunga-mbenga,di",dal,C,15,58,6,14,0,0,3,4,3,8,0,0,5,5,13,0,15,0,0,0,False,0.21666666666666667,0.23333333333333334,0.45,0.42857142857142855,0.7073170731707317,True,West,9.981314776743854
205,"iverson,allen",phi,PG,75,3174,771,1818,104,338,656,786,51,299,596,180,344,9,140,1,2302,10,0,0,False,20.613333333333333,5.493333333333333,26.8,0.4240924092409241,0.524390243902439,True,East,9.345473516738476
206,"ivey,royal",atl,SG,62,809,85,198,3,9,47,67,19,84,103,39,58,7,140,1,220,0,0,0,False,2.778225806451613,0.8185483870967742,3.620967741935484,0.4292929292929293,0.15853658536585366,False,East,6.718932148398229
207,"jackson,bobby",sac,PG,25,536,109,255,33,96,50,58,23,85,59,14,28,2,58,1,301,0,0,0,False,8.51,2.1,11.27,0.42745098039215684,0.6097560975609756,True,West,10.285962076286264
208,"jackson,jermaine",nyk,PG,21,230,17,33,0,2,8,13,3,23,24,7,10,1,26,0,42,0,0,0,False,2.0952380952380953,0.7976190476190477,2.892857142857143,0.5151515151515151,0.4024390243902439,False,East,8.186541428739982
209,"jackson,jim",pho,SG,64,1988,248,582,122,295,54,58,33,269,183,35,115,5,153,1,672,3,0,0,False,7.046875,3.25390625,11.25390625,0.4261168384879725,0.7560975609756098,True,West,10.494850115134131
210,"jackson,luke",cle,SF,10,43,10,27,4,6,5,6,2,6,3,0,2,0,4,0,29,0,0,0,False,1.475,0.2,1.875,0.37037037037037035,0.5121951219512195,False,East,8.04951180591054
211,"jackson,marc",phi,C,81,1976,340,731,0,2,289,349,184,406,81,32,131,18,171,0,969,10,0,0,False,8.141975308641975,2.4012345679012346,10.54320987654321,0.46511627906976744,0.524390243902439,True,East,9.345473516738476
212,"jackson,stephen",ind,SG,51,1806,330,819,103,286,190,229,44,250,119,64,123,14,154,4,953,4,0,0,False,9.401960784313726,4.372549019607843,14.784313725490197,0.40293040293040294,0.5365853658536586,True,East,8.64464805255806
213,"jacobsen,casey",nor,SG,84,1799,165,408,66,177,151,192,35,167,113,33,71,8,104,0,547,1,0,1,False,4.404761904761905,1.5148809523809523,6.3125,0.40441176470588236,0.21951219512195122,False,West,7.256755067323303
214,"james,jerome",okl,C,80,1336,174,342,0,2,47,65,81,241,19,23,88,111,279,5,395,11,3,1,False,2.521875,1.978125,4.5,0.5087719298245614,0.6341463414634146,True,West,8.173763672597454
215,"james,lebron",cle,SF,80,3388,795,1684,108,308,477,636,111,588,577,177,262,52,146,1,2175,4,0,0,False,21.340625,8.465625,30.48125,0.47209026128266035,0.5121951219512195,False,East,8.04951180591054
216,"james,mike",hou,PG,74,1859,331,751,100,259,109,145,35,208,263,65,106,6,174,2,871,0,0,0,False,8.97635135135135,2.3412162162162162,11.993243243243244,0.440745672436751,0.6219512195121951,True,West,7.9751154433286535
217,"jamison,antawn",was,PF,68,2605,519,1189,71,208,225,296,160,519,154,55,118,16,151,1,1334,4,0,0,False,12.198529411764707,5.415441176470588,18.136029411764707,0.43650126156433977,0.5487804878048781,True,East,8.756008864466414
218,"jaric,marko",lac,PG,50,1656,189,457,56,151,59,82,20,161,303,84,98,17,107,0,493,0,0,0,False,9.795,4.19,14.545,0.4135667396061269,0.45121951219512196,False,West,9.098958565259302
219,"jefferson,al",bos,PF,71,1051,195,369,0,3,85,135,119,312,24,22,66,55,195,4,475,0,0,0,False,4.823943661971831,2.507042253521127,7.330985915492958,0.5284552845528455,0.5487804878048781,True,East,10.292787410012334
220,"jefferson,richar",bro,SF,33,1355,238,564,30,89,227,269,49,240,133,33,132,17,109,1,733,2,0,0,False,13.159090909090908,5.901515151515151,19.515151515151516,0.4219858156028369,0.5121951219512195,True,East,8.293162541594217
221,"jeffries,jared",was,SF,77,2007,203,434,16,51,101,173,152,374,151,66,114,35,206,1,523,1,0,0,False,5.886363636363637,3.0714285714285716,9.061688311688311,0.46774193548387094,0.5487804878048781,True,East,8.756008864466414
222,"jenkins,horace",det,PG,15,104,15,45,0,9,12,13,3,9,9,5,7,1,6,0,42,0,0,0,False,1.1333333333333333,0.6833333333333333,1.8166666666666667,0.3333333333333333,0.6585365853658537,True,East,8.356332431082173
223,"johnsen,britton",ind,PF,6,87,6,22,0,4,0,0,5,10,4,1,3,0,10,0,12,0,0,0,False,0.375,0.20833333333333334,0.5833333333333334,0.2727272727272727,0.5365853658536586,True,East,8.64464805255806
224,"johnson,anthony",ind,PG,63,1747,203,456,41,108,85,113,32,179,302,59,96,15,144,0,532,5,0,0,False,8.722222222222221,2.5992063492063493,11.646825396825397,0.4451754385964912,0.5365853658536586,True,East,8.64464805255806
225,"johnson,dermarr",den,SG,71,1232,185,371,53,148,80,101,43,151,75,43,65,18,140,0,503,0,0,0,False,5.098591549295775,1.545774647887324,7.017605633802817,0.49865229110512127,0.5975609756097561,True,West,9.588813883302665
226,"johnson,ervin",min,C,46,411,28,54,1,1,16,25,43,113,6,7,18,13,86,0,73,3,0,0,False,1.4673913043478262,1.059782608695652,2.5380434782608696,0.5185185185185185,0.5365853658536586,False,West,9.832694859243217
227,"johnson,joe",pho,SG,82,3238,544,1179,177,370,135,180,120,422,291,79,148,24,167,0,1400,1,0,0,False,12.685975609756097,4.161585365853658,17.926829268292682,0.46140797285835455,0.7560975609756098,True,West,10.494850115134131
228,"johnson,linton",san,SF,2,15,0,2,0,1,0,0,0,3,0,1,1,0,1,0,0,0,0,0,False,-1.625,1.875,0.25,0.0,0.7195121951219512,True,West,8.862864212339591
229,"jones,dahntay",mem,SG,52,649,83,190,23,60,44,64,11,69,21,13,29,11,81,0,233,1,0,0,False,2.230769230769231,0.8605769230769231,3.3125,0.4368421052631579,0.5487804878048781,True,West,8.69637523676493
230,"jones,damon",mia,PG,82,2576,331,726,225,521,68,86,14,231,350,44,98,5,121,0,955,9,0,0,False,10.621951219512194,2.6402439024390243,14.634146341463415,0.4559228650137741,0.7195121951219512,True,East,9.479226650670673
231,"jones,eddie",mia,SG,80,2839,351,820,142,382,174,216,38,405,212,86,99,38,251,4,1018,1,0,0,False,8.828125,4.8375,14.553125,0.42804878048780487,0.7195121951219512,True,East,9.479226650670673
232,"jones,fred",ind,SG,77,2268,275,647,87,229,176,207,34,242,196,61,114,31,171,1,813,0,0,1,False,7.298701298701299,2.957792207792208,10.821428571428571,0.4250386398763524,0.5365853658536586,True,East,8.64464805255806
233,"jones,james",ind,SF,75,1330,126,318,66,166,53,62,39,174,57,31,43,28,123,1,371,0,0,0,False,3.08,1.87,5.39,0.39622641509433965,0.5365853658536586,True,East,8.64464805255806
234,"jones,jumaine",lal,SF,76,1830,210,486,102,261,55,75,107,398,65,44,49,24,165,1,577,2,0,0,False,5.473684210526316,3.7828947368421053,9.927631578947368,0.43209876543209874,0.4146341463414634,False,West,9.021067699947361
235,"jones,mark",orl,SG,10,116,9,31,0,4,5,10,6,13,6,5,3,2,16,0,23,0,0,0,False,0.825,0.725,1.55,0.2903225806451613,0.43902439024390244,False,East,8.079142189077883
236,"kaman,chris",lac,C,63,1632,246,495,0,1,80,121,135,423,73,26,115,68,182,2,572,1,0,0,False,6.095238095238095,4.722222222222222,10.817460317460318,0.49696969696969695,0.45121951219512196,False,West,9.098958565259302
237,"kapono,jason",cha,SF,81,1491,269,671,80,194,70,85,32,164,61,40,46,6,132,1,688,0,0,0,False,4.064814814814815,1.5061728395061729,6.064814814814815,0.4008941877794337,0.21951219512195122,False,East,7.807162735097762
238,"kasun,mario",orl,C,45,356,47,98,0,1,24,43,52,128,8,8,26,13,86,1,118,2,0,1,False,1.8888888888888888,1.2,3.088888888888889,0.47959183673469385,0.43902439024390244,False,East,8.079142189077883
239,"khryapa,viktor",por,SF,32,523,54,124,4,11,23,42,28,108,25,20,33,18,80,0,135,1,0,0,False,2.265625,2.59375,4.921875,0.43548387096774194,0.32926829268292684,False,West,8.781180876910591
240,"kidd,jason",bro,PG,66,2436,340,855,129,358,142,192,94,488,545,123,167,9,110,0,951,2,0,0,False,14.780303030303031,7.6022727272727275,23.359848484848484,0.39766081871345027,0.5121951219512195,True,East,8.293162541594217
241,"kirilenko,andrei",uta,PF,41,1349,207,420,23,77,203,259,89,255,132,67,90,136,101,1,640,0,0,0,False,13.182926829268293,8.176829268292684,21.640243902439025,0.4928571428571429,0.3170731707317073,False,West,8.396711230275702
242,"kittles,kerry",lac,SG,11,243,28,73,7,21,6,10,1,32,20,8,7,3,12,0,69,0,0,0,False,3.5681818181818183,3.4545454545454546,7.340909090909091,0.3835616438356164,0.45121951219512196,False,West,9.098958565259302
243,"knight,brandin",hou,PG,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,0.25,0.0,0.25,0.0,0.6219512195121951,True,West,7.9751154433286535
244,"knight,brevin",cha,PG,66,1944,248,587,3,20,167,196,21,170,591,131,147,5,192,1,666,9,2,0,False,13.325757575757576,3.359848484848485,16.708333333333332,0.42248722316865417,0.21951219512195122,False,East,7.807162735097762
245,"korver,kyle",phi,SF,82,2666,317,759,226,558,82,96,40,379,182,103,106,33,265,2,942,0,0,0,False,7.658536585365853,4.490853658536586,13.527439024390244,0.4176548089591568,0.524390243902439,True,East,9.345473516738476
246,"krstic,nenad",bro,PF,75,1964,281,570,0,2,185,255,161,401,77,32,112,63,280,7,747,2,0,0,False,7.176666666666667,2.7066666666666666,9.883333333333333,0.49298245614035086,0.5121951219512195,True,East,8.293162541594217
247,"kukoc,toni",mil,SF,53,1099,105,256,42,116,44,61,31,160,160,39,64,13,70,0,296,1,0,0,False,5.40566037735849,2.938679245283019,8.74056603773585,0.41015625,0.36585365853658536,False,East,8.022133511946256
248,"kutluay,ibo",okl,SG,5,12,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,False,-0.7,0.1,-0.6,0.0,0.6341463414634146,True,West,8.173763672597454
